Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Brabazon Restaurant at Tankardstown House,https://www.tankardstown.ie/dining/brabazon,353420000000,-6.610937,53.740916,Meath,Slane,Republic of Ireland,"Food and Drink,Restaurant,Local Produce,Pubs and Bar,Vegan,Vegetarian"
River Cycles,https://rivercycles.com,353863000000,-6.282363965,53.34602263,Dublin,Dublin City,Ireland,"Cycling,Activity Operator,Shopping,Cafe,Food and Drink,Bike Rental,Food Shops"
Roscrea Golf Club,http://www.roscreagolfclub.ie,35350521130,-7.7512402,52.9567366,Tipperary,,Ireland,"Golf Course,Golf,Activity Operator"
Slevin's Coaches,http://www.slevinscoaches.com,+353(0)449372777,-7.293402,53.583074,Westmeath,Mullingar,Ireland,"Covid Safety Charter,Transport,Coach,Road"
Flotsam & Jetsam,,353892000000,-8.274154316,54.48047226,Donegal,Bundoran,Ireland,"Food and Drink,Restaurant,Cafe"
Cleaver East,https://www.facebook.com/CLEAVEREAST,+353(0)15313500,-6.2666435,53.3450254,Dublin,,Ireland,"Food and Drink,Restaurant,Vegetarian"
Wicklow Bowl & KidZone,http://www.wicklowbowl.ie,35340400000000,-6.0615666,52.986684,Wicklow,,Ireland,"Activity Operator,Cafe,Food and Drink"
Bounty Bar,https://www.facebook.com/pages/Bounty-Bar/328413591087335,353469000000,-6.7908138,53.5564496,Meath,Trim,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The Whale's Tail,www.thewhalestail.ie,353239000000,-8.8862513,51.6215104,Cork,Clonakilty,Ireland,"Food and Drink,Restaurant,Vegan,Vegetarian"
Seven Social,http://www.sevensocial.ie,+353(0)16729080,-6.281941442,53.34734246,Dublin,,Ireland,"Food and Drink,Restaurant,Cafe"
Atlantic Way Experience,https://atlanticwayexperience.com,353871000000,-8.2813722,54.7952867,Donegal,Glenties,Republic of Ireland,"Learning,Activity Operator,Tour"
Galway Bay Fishing,https://www.galwaybayfishing.com,353869000000,-9.3093559,53.240383,Galway,Spiddal,Ireland,"Fishing,Angling,Activity Operator"
Jack O'Rourkes,http://www.jackorourkes.com,35312887102,-6.177892,53.301488,Dublin,Blackrock,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Pilgrim's Road to Clonmacnoise,,,-7.689089553,53.32590957,Offaly,,Ireland,Cycling
Gallivanting.ie,https://gallivanting.ie,353879000000,-6.2802413,52.6718357,Wexford,,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour,Walking"
The Cosy Cottage Café & Restaurant,http://thecosycottage.com/the-cafe,353749000000,-7.039204,55.189302,Donegal,Moville,Ireland,"Food and Drink,Restaurant"
Irish Golf Tours Ltd.,http://www.irishgolftours.com,35351381728,-7.156092,52.165746,Waterford,Tramore,Republic of Ireland,"Golf,Activity Operator"
The Restaurant by Johnnie Cooke,http://johnniecooke.ie,+353(0)16171163,-6.259928657,53.34243769,Dublin,,Ireland,"Food and Drink,Restaurant,Cafe,Pubs and Bar,Seafood"
Athenry Farmers Market,https://www.iomst.ie/market/athenry-farmers-market-2,353876000000,-8.7461847,53.2990862,Galway,Athenry,Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Foleys Bar & Restaurant,http://www.foleys.ie,+353(0)16610115,-6.2558351,53.3388963,Dublin,,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
The Lantern,http://www.thelantern.ie,353469000000,-6.6828306,53.6540977,Meath,Navan,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Skellig Pottery,https://www.facebook.com/skelligpottery,353880000000,-10.27372985,51.87812713,Kerry,,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Beaufield Mews,http://www.facebook.com/beaufieldmews,+353(0)12880375,-6.205087,53.290911,Dublin,Stillorgan,Republic of Ireland,"Food and Drink,Restaurant"
The Coachouse Bar & Bistro at The Old Imperial Hotel,https://www.facebook.com/oldimperialyoughal/,3532492435,-7.8501036,51.9555221,Cork,Youghal,Ireland,"Food and Drink,Restaurant,Pubs and Bar,Vegetarian"
King Sitric Fish Restaurant,http://www.kingsitric.ie,+353(0)18325235,-6.06366,53.388203,Dublin,Howth,Republic of Ireland,"Food and Drink,Restaurant,Seafood"
Optimum Chauffer Drive,http://optimumcd.wpengine.com/services-optimum-chauffeur-drive/tour-services/,+353(0)18148873,-6.260180784,53.34936062,Dublin,,Ireland,"Covid Safety Charter,Activity Operator,Tour"
Greens & Co.,https://facebook.com/greensandco.galway/,35391456617,-9.058975624,53.2703776,Galway,Galway City,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Vegetarian"
Avoca Painting School,http://avocapaintingschool.com,35340235555,-6.227528,52.880018,Wicklow,Avoca,Ireland,"Craft,Shopping,Learning,Activity Operator"
Breda Haugh Jeweller and Designer,http://www.bredahaugh.com,35316705738,-6.2481914,53.3439178,Dublin,,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
The Town Hall Bistro,https://www.oldgroundhotelennis.com/town-hall-bistro.html,353657000000,-8.9830322,52.8424992,Clare,Ennis,Ireland,"Food and Drink,Restaurant"
Carroll's Loop,https://www.sportireland.ie/outdoors/walking/trails/lisvarrinane-carrolls-loop,+353(0)6256331,-8.225695869,52.41294199,Tipperary,Glen Of Aherlow,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk"
Hanora's Cottage,https://www.hanorascottage.com/restaurant,353526000000,-7.6339345,52.27717,Waterford,,Ireland,"Food and Drink,Restaurant"
Waterford Greenway Cycle Tours,http://waterfordgreenway.com,+353(0)851113850,-7.620474,52.091175,Waterford,Dungarvan,Ireland,"Cycling,Activity Operator,Tour"
McGettigan's Letterkenny,https://mcgettigans.com/letterkenny-ireland,353749000000,-7.736715873,54.9511565,Donegal,Letterkenny,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Mór Active,http://moractivetours.com,353864000000,-9.51103,52.059003,Kerry,Killarney,Ireland,"Climbing,Activity Operator,Cycling,Walking"
Kerry Blackwater Fishery,,+353(0)2641222,-9.733656706,51.85407109,Kerry,Blackwater,Republic of Ireland,"Fishing,Angling"
Café Java,http://www.cafejava.ie,35316600675,-6.259834,53.341222,Dublin,,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Fenor Bog,,+353(0)51381978,-7.225924868,52.16193868,Waterford,Fenor,Republic of Ireland,
Donnybrook Fair,https://www.donnybrookfair.ie,35316683556,-6.2403906,53.3243973,Dublin,Ranelagh,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Douglas Farmers Market,http://www.facebook.com/Douglas-Farmers-Market-131626026910762/,353862000000,-8.4368784,51.8781636,Cork,Douglas,Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Eagle Rock Equestrian Centre,http://www.eaglerockcentre.com,353669000000,-10.102293,51.763735,Kerry,Caherdaniel,Ireland,"Horse Riding,Equestrian,Activity Operator"
Sandyford House Bar & Restaurant,http://www.sandyfordhouse.ie,+353(0)18824350,-6.224945356,53.26976545,Dublin,,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Adrian Cooke Classical Art Atelier,http://www.classicalartatelier.com,353877000000,-7.250912,52.17701,Waterford,,Ireland,"Learning,Activity Operator"
Hatch & Sons Irish Kitchen,http://www.hatchandsons.co,+353(0)16610075,-6.258384589,53.33952119,Dublin,,Republic of Ireland,"Food and Drink,Restaurant"
BoatTrips.ie,http://boattrips.ie,353872000000,-7.2504062,52.6517115,Kilkenny,,Ireland,"Sailing,Activity Operator,Boat,Tour"
Inishowen Head Loop,http://www.govisitinishowen.com,+353(0)749363451,-7.310172991,55.19151992,Donegal,Buncrana,Republic of Ireland,"Walking,Activity Operator"
Birdwatching at the Bridges of Ross,http://www.clarebirdwatching.com,,-9.859809458,52.5919501,Clare,Loop Head,Ireland,"Bird Watching,Nature and Wildlife"
Carrick on Suir Farmers Market,https://www.facebook.com/Carrick-on-Suir-Farmers-market-1829154933969085/,3535242816,-7.413158,52.34656,Tipperary,,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Bang Restaurant,http://www.bangrestaurant.com,+353(0)14004229,-6.254015343,53.33833273,Dublin,,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Seafood,Vegetarian"
Cork Ghost Tour,http://facebook.com/Cork-Ghost-Tour-867193533352997/,+353(0)877795336,-8.4730798,51.9002672,Cork,Cork City,Ireland,"Activity Operator,Tour"
International Language Services,http://www.moyleparkelc.com/,+353(0)14675000,-6.397351,53.320279,Dublin,Clondalkin,Republic of Ireland,Learning
Kenmare Heritage Tours,https://www.kenmareheritagetours.com,353862000000,-9.5835203,51.8801017,Kerry,Kenmare,Republic of Ireland,"Walking,Activity Operator,Tour"
Quay Cycles Bicycle Hire,http://www.quaycycles.com/,353420000000,-6.34839,53.714122,Louth,Drogheda,Republic of Ireland,"Cycling,Bike Rental"
Claremorris Farmers Market,https://www.ireland-guide.com/all-months-events/claremorris-country-market---co-mayo---fridays.8545.html,353949000000,-8.996475,53.719855,Mayo,Claremorris,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
West Coast Cycle Tours,http://westcoastcycletours.ie,+353(0)879378128,-9.059718617,52.87162176,Clare,Kilnamona,Ireland,"Cycling,Activity Operator,Tour"
Jump Zone,https://jumpzone.ie/santry,35318623366,-6.234427,53.4065399,Dublin,,Ireland,"Covid Safety Charter,Activity Operator,Adventure Park,Cafe,Food and Drink,Fast Food,Restaurant,Food Shops,Shopping"
Gold Coast Golf Club,http://www.goldcoastgolfclub.com,3535844055,-7.5704869,52.0849147,Waterford,Dungarvan,Ireland,"Golf Course,Golf,Activity Operator"
Upstairs @ West Restaurant,http://www.thetwelvehotel.ie/west-restaurant,35391597000,-9.1524773,53.2513546,Galway,Barna,Ireland,"Food and Drink,Restaurant,Pubs and Bar,Fine Dining"
PFK,https://www.pfk.ie/,353647000000,-9.58340129,51.87984269,Kerry,Kenmare,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Tinteán Theatre,http://www.tintean.ie/,+353(0)6828003,-9.666332,52.511587,Kerry,Ballybunion,Republic of Ireland,"Traditionally Irish,Activity Operator"
Irlanda en Espanol,http://www.instagram.com/irlandaenespanol,+353(0)876891919,-6.2330183,53.3403902,Dublin,,Ireland,"Activity Operator,Tour"
Hollywood Forest Park,https://www.facebook.com/monaghantourism,,-7.06349445,54.26706421,Monaghan,Monaghan Town,Ireland,"Fishing,Angling,Swimming,Swimming Pools and Water Park,Venue,Walking,Forest Park,Park and Forest Walk,Public Park,Nature and Wildlife"
"Porterhouse, Temple Bar",http://www.porterhousebrewco.com,+353(0)16798847,-6.267354,53.3451,Dublin,,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Drumcoura Equestrian Centre,http://www.drumcoura.ie,353720000000,-7.7523997,54.0282963,Leitrim,Ballinamore,Ireland,"Restaurant,Horse Riding,Equestrian,Activity Operator,Food and Drink,Pubs and Bar"
Keoghs Model Bakery,https://www.facebook.com/Keoghs-Model-Bakery-275646062535244/,353568000000,-7.3894275,52.5460912,Kilkenny,,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Ardnamona Woods,http://www.irishtrails.ie/Trail/Ard-na-Mona-Wood/527/,,-8.110547707,54.65340502,Donegal,,Republic of Ireland,"Walking,Activity Operator,Forest Park,Park and Forest Walk"
Inniscarra Lake Coarse Angling,http://homepage.eircom.net/~swrfb/,3532641221,-8.647723676,51.904679,Cork,Inniscarra,Republic of Ireland,"Fishing,Angling"
Les Freres Jacques Restaurant,http://www.lesfreresjacques.com,+353(0)16794555,-6.266237,53.344313,Dublin,,Republic of Ireland,"Food and Drink,Restaurant"
Chocolate Brown - Westmeath,http://www.chocolatebrown.ie/,353579000000,-7.337745,53.526078,Westmeath,Mullingar,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Cafe"
Valentia Fishing,http://www.valentiafishing.com,353669000000,-10.330561,51.902269,Kerry,Valentia Island,Ireland,"Fishing,Angling,Activity Operator"
Cliffs Of Moher - Railtours Ireland First Class!,http://www.railtoursireland.com,+353(0)18560045,-6.250291,53.351003,Dublin,,Ireland,"Activity Operator,Tour"
Palmerstown Stud Golf Club,http://www.palmerstownhouse.ie/golf-course.html,35345871404,-6.627429,53.246879,Kildare,Johnstown,Republic of Ireland,"Golf Course,Golf,Driving Range,General,Golf Driving Range,Activity Operator"
Donegal Bake School,http://donegalmanor.com/cookery-classes-donegal,353750000000,-8.0795833,54.6613287,Donegal,Donegal Town,Ireland,"Cooking,Cookery,Learning,Activity Operator"
The Fitzwilliam Casino & Card Club,http://www.fitzwilliamcardclub.com,+353(0)16114677,-6.248319187,53.33785991,Dublin,,Ireland,
The Auld Shebeen,http://www.auldshebeenmoate.com,353906000000,-7.7204495,53.3954786,Westmeath,Moate,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Lough Lounge Bar & Restaurant at the Four Seasons Hotel Carlingford,http://www.4seasonshotelcarlingford.ie,353429000000,-6.1819833,54.0396306,Louth,Carlingford,Ireland,"Food and Drink,Restaurant,Seafood"
Victoria Chinese Restaurant,,+353(0)14572389,-6.393712,53.320968,Dublin,Clondalkin,Republic of Ireland,"Food and Drink,Restaurant"
East Side Tavern,http://www.eastsidetavern.ie/,+353(0)16789529,-6.2568633,53.3361394,Dublin,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Limerick Medieval Walking Trail,,,-8.624581439,52.66759399,Limerick,Limerick City,Ireland,Walking
Dublin Mini Coaches & Chauffeur Drive - Day Tours,http://www.dublinminicoaches.com,+353(0)861780049,-6.348129,53.33053,Dublin,,Ireland,"Activity Operator,Tour"
Jack Nealons,http://jacknealonspub.com,35318723247,-6.268185,53.346365,Dublin,,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Zaragoza Restaurant,http://zaragozadublin.com,+353(0)16794020,-6.262525156,53.34218752,Dublin,Dublin City Centre,Ireland,"Food and Drink,Restaurant,Pubs and Bar,Seafood,Vegetarian"
Big Smoke Writing Factory,http://www.bigsmokewritingfactory.com/index.php,+353(0)879766253,-6.2634198,53.3367742,Dublin,Dublin,Ireland,"Learning,Activity Operator"
Marcopolo,http://www.marcopolo.ie,35361412888,-8.6284573,52.6619504,Limerick,,Ireland,"Food and Drink,Restaurant"
Front Door & Sonnys Bar and Restaurant,http://www.frontdoorpub.com,35391563757,-9.053705,53.271604,Galway,Galway City,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Garinish Loop,http://www.irishtrails.ie/Trail/Garinish-Loop--Beara-/464/,+353(0)2770054,-9.909777408,51.65584136,Cork,Castletownbere,Republic of Ireland,Walking
Corrstown Golf Club,https://www.corrstowngolfclub.com,35318640533,-6.3230972,53.4593735,Dublin,,Ireland,"Golf Course,Golf,Activity Operator"
Share a Dream – Dreamland Fun Centre,http://dreamland.ie,35361200080,-8.5868617,52.6652048,Limerick,Limerick City,Ireland,Activity Operator
Carrigaline Country Market,http://www.countrymarkets.ie/our-markets/south,35317994534,-8.378523,51.811372,Cork,Carrigaline,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Gleeson Hall,http://www.dit.ie/conservatory/,+353 (0)1 2205229,-6.2679556,53.3368374,Dublin,,Ireland,"Traditionally Irish,Venue,Music"
Marlfield House Restaurant,https://www.marlfieldhouse.com/dining/the-restaurant,353539000000,-6.275211,52.668747,Wexford,Gorey,Ireland,"Food and Drink,Restaurant"
Taispeain,http://www.tourguidesireland.ie,+00353(0)879179137,-8.160745683,54.50113699,Donegal,Ballyshannon,Republic of Ireland,"Activity Operator,Tour"
The Big Escape,https://www.thebigescape.com,35314780202,-6.2650636,53.3440585,Dublin,Dublin,Ireland,Activity Operator
Alternative Bread Company,https://www.instagram.com/alternativebread/?hl=en,353214000000,-8.4747435,51.8976506,Cork,,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Occasion Cars,https://www.occasioncars.ie,353863000000,-8.9193774,52.6921598,Clare,,Ireland,"Covid Safety Charter,Transport,Activity Operator,Tour,Coach,Road"
Rathmullan Sailing School,http://www.rathmullansailing.com,353868000000,-7.536304617,55.09708171,Donegal,Rathmullan,Ireland,"Sailing,Activity Operator"
Kildare Village Outlet Shopping,https://www.tbvsc.com/kildare-village/en,35345520501,-6.916801,53.153588,Kildare,Kildare Town,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
High King Tours,http://highkingtours.ie,+353(0)91398116,-9.0454682,53.2749626,Galway,Galway City,Ireland,"Activity Operator,Tour"
Burtonport Loops - Crickamore Loop - Lúb Chroicheach Mhór,http://therosses.ie/walking.html,+353(0)749542774,-8.435598779,54.98287801,Donegal,Burtonport,Ireland,"Walking,Activity Operator"
Longford Genealogy,http://www.longford.rootsireland.ie/,3534341235,-7.798053728,53.7269326,Longford,,Republic of Ireland,Tracing Your Ancestors
The SeaSpa at Kelly's Resort Hotel,https://www.kellys.ie/spa-welcome.html,353539000000,-6.3876798,52.2755532,Wexford,Rosslare,Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
Achill Bikes - Bike Rental,http://www.achillbikes.com,353872000000,-10.1328197,53.9742244,Mayo,,Ireland,"Cycling,Activity Operator,Bike Rental"
The Waterloo Bar,http://www.thewaterloobarandgrill.ie,+353(0)16600650,-6.243273778,53.33333172,Dublin,,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Myths & Legends of the Boyne Valley  -  One Day Tour,http://www.ancienteastboynetours.com/,+353(0)879296499,-6.8786984,53.7272843,Meath,Kells,Ireland,"Activity Operator,Tour"
Carnegie Arts Centre,https://carnegieartskenmare.ie,+353(0)646648701,-9.582731,51.878285,Kerry,Kenmare,Republic of Ireland,"Movies,Cinema,Venue,Activity Operator"
The Mercantile,http://mercantile.ie/,35316707100,-6.264007,53.343915,Dublin,,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Terry The Weaver,http://www.terrytheweaver.ie,35351563100,-6.6643708,52.260435,Wexford,Millbrook,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Malahide Coaches,http://www.malahidecoaches.com,+353(0)18453809,-6.141845,53.449855,Dublin,Malahide,Republic of Ireland,"Transport,Coach,Road"
Monkey Business Ltd.,https://www.facebook.com/MonkeyBusinessGalway/,+353(0)91580956,-9.100402,53.271284,Galway,Galway City,Republic of Ireland,"Activity Operator,Cafe,Food and Drink"
Cork Power Boat & Water Ski Club,http://www.waterskiireland.com,353863000000,-8.7113868,51.9124242,Cork,,Ireland,"Learning,Activity Operator,Food Shops,Shopping"
The Quays Bar,https://quaysgalway.ie,35391568347,-9.053915,53.271083,Galway,Galway City Centre,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Namaste Nomad,http://www.namastenomad.ie/destinations/ireland/,+353(0)873635898,-8.269831736,55.04484668,Donegal,Bunbeg,Ireland,"Covid Safety Charter,Activity Operator,Day Tour,Tour"
My Ireland Heritage  Tours,http://myirelandheritage.com,+353(0)16890008,-6.527145731,53.46103587,Meath,,Ireland,"Activity Operator,Tour"
